episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,timers/learner_dequeue_time_ms,timers/learner_grad_time_ms,timers/learner_grad_throughput,timers/learner_overall_time_ms,timers/learner_overall_throughput,info/num_steps_sampled,info/num_weight_syncs,info/num_steps_trained,info/last_target_update_ts,info/exploration_infos,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/replay_shard_0/add_batch_time_ms,info/replay_shard_0/replay_time_ms,info/replay_shard_0/update_priorities_time_ms,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_q,info/learner/default_policy/min_q,info/learner/default_policy/max_q,info/learner/default_policy/mean_td_error,info/replay_shard_0/policy_default_policy/added_count,info/replay_shard_0/policy_default_policy/sampled_count,info/replay_shard_0/policy_default_policy/est_size_bytes,info/replay_shard_0/policy_default_policy/num_entries
10.0,0.0,2.0,74.5,10,8,48256,False,10,1,784e876fea794421b673d5cf30dddb6d,2022-01-17_16-15-35,1642436135,19.391035318374634,19.391035318374634,201,ip-10-0-153-188.us-east-2.compute.internal,10.0.153.188,19.391035318374634,0,1,00000,0,"[0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[20, 30, 380, 142, 14, 26, 6, 46, 57, 24]",1.8004759709546523,11.943895558642733,7.059094799551994,2244.93,185.129,2765.638,2710.735,188.879,48256,89,512,0,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",82.904,18.836,0.0148,0.05908531338937058,13,12.076923076923077,2.758526319544786,"[7.0, 8.2, 13.0, 15.0, 16.0]",9.987,0.0,0.0,0.0002500000118743628,11.130711,-2.435824,24.4473,-4.0106077,12032,0,4102912,12032
10.0,0.0,1.6428571428571428,580.2380952380952,32,8,73984,False,42,2,784e876fea794421b673d5cf30dddb6d,2022-01-17_16-15-46,1642436146,11.009458065032959,30.400493383407593,201,ip-10-0-153-188.us-east-2.compute.internal,10.0.153.188,30.400493383407593,0,2,00000,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[791, 207, 1000, 1000, 1000, 1000, 1000, 1000, 77, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 7, 113, 118, 1000, 155, 1000, 1000, 1000, 1000, 1000, 1000, 29, 1000, 1000, 100, 28, 20, 30, 380, 142, 14, 26, 6, 46, 57, 24]",1.8369517136286408,11.909861783287036,7.193655652325326,0.009,45.691,11205.804,45.744,11192.646,73984,143,83456,50176,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",83.66428571428573,21.814285714285713,0.39142857142857146,0.10788271890925936,177,13.1,2.4433583445741234,"[7.0, 9.9, 13.5, 16.0, 16.0]",8.043,35.078,68.218,0.0002500000118743628,-12.156481,-19.185091,2.7686455,-0.29617077,18432,26624,6285312,18432
10.0,0.0,1.4680851063829787,557.3404255319149,5,8,100224,False,47,3,784e876fea794421b673d5cf30dddb6d,2022-01-17_16-15-57,1642436157,10.629562854766846,41.03005623817444,201,ip-10-0-153-188.us-east-2.compute.internal,10.0.153.188,41.03005623817444,0,3,00000,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 10.0, 0.0]","[1000, 2, 515, 88, 220, 20, 30, 380, 142, 14, 26, 6, 46, 57, 24, 791, 207, 1000, 1000, 1000, 1000, 1000, 1000, 77, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 7, 113, 118, 1000, 155, 1000, 1000, 1000, 1000, 1000, 1000, 29, 1000, 1000, 100, 28]",1.835807990438434,11.906713449239053,7.190304954220383,0.014,53.088,9644.382,53.167,9630.028,100224,192,165888,150528,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",84.75714285714285,23.13571428571429,0.3692857142857143,0.10788271890925936,337,11.06,3.489469873777391,"[3.0, 6.0, 11.5, 15.100000000000001, 16.0]",10.539,34.092,65.426,0.0002500000118743628,-9.212202,-16.848463,2.8871489,-0.2870148,24832,46592,8467712,24832
10.0,0.0,1.4107142857142858,610.2321428571429,9,8,125568,False,56,4,784e876fea794421b673d5cf30dddb6d,2022-01-17_16-16-08,1642436168,10.439954996109009,51.47001123428345,201,ip-10-0-153-188.us-east-2.compute.internal,10.0.153.188,51.47001123428345,0,4,00000,0,"[10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[638, 440, 1000, 1000, 900, 1000, 1000, 1000, 1000, 20, 30, 380, 142, 14, 26, 6, 46, 57, 24, 791, 207, 1000, 1000, 1000, 1000, 1000, 1000, 77, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 7, 113, 118, 1000, 155, 1000, 1000, 1000, 1000, 1000, 1000, 29, 1000, 1000, 100, 28, 1000, 2, 515, 88, 220]",1.8319116304183856,11.906977580976989,7.187014325660002,0.015,67.055,7635.557,67.125,7627.559,125568,241,246784,200704,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",86.15384615384616,24.215384615384615,0.3715384615384615,0.10788271890925936,492,12.62,2.5130857526156962,"[7.0, 9.0, 13.0, 16.0, 16.0]",7.816,34.642,69.937,0.0002500000118743628,-8.30355,-15.946187,-0.23787796,-0.2534611,30208,66048,10300928,30208
10.0,0.0,1.379746835443038,619.2151898734177,23,8,151424,False,79,5,784e876fea794421b673d5cf30dddb6d,2022-01-17_16-16-18,1642436178,10.636615514755249,62.106626749038696,201,ip-10-0-153-188.us-east-2.compute.internal,10.0.153.188,62.106626749038696,0,5,00000,0,"[0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 78, 42, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 252, 31, 88, 1000, 1, 1000, 1000, 139, 104, 10, 20, 30, 380, 142, 14, 26, 6, 46, 57, 24, 791, 207, 1000, 1000, 1000, 1000, 1000, 1000, 77, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 7, 113, 118, 1000, 155, 1000, 1000, 1000, 1000, 1000, 1000, 29, 1000, 1000, 100, 28, 1000, 2, 515, 88, 220, 638, 440, 1000, 1000, 900, 1000, 1000, 1000, 1000]",1.8330399600061462,11.89074235302114,7.199527438380651,0.009,49.738,10294.029,49.788,10283.588,151424,293,330240,301056,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",85.03076923076922,25.153846153846157,0.4146153846153846,0.10788271890925936,658,10.92,3.2362941769870055,"[3.0, 6.9, 11.0, 15.0, 16.0]",8.04,31.727,70.975,0.0002500000118743628,-6.9972644,-14.656774,2.3698754,-0.27626234,35968,88064,12265088,35968
10.0,0.0,1.329268292682927,629.2560975609756,3,8,176768,False,82,6,784e876fea794421b673d5cf30dddb6d,2022-01-17_16-16-29,1642436189,10.3186776638031,72.4253044128418,201,ip-10-0-153-188.us-east-2.compute.internal,10.0.153.188,72.4253044128418,0,6,00000,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0]","[1000, 1000, 681, 20, 30, 380, 142, 14, 26, 6, 46, 57, 24, 791, 207, 1000, 1000, 1000, 1000, 1000, 1000, 77, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 7, 113, 118, 1000, 155, 1000, 1000, 1000, 1000, 1000, 1000, 29, 1000, 1000, 100, 28, 1000, 2, 515, 88, 220, 638, 440, 1000, 1000, 900, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 78, 42, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 252, 31, 88, 1000, 1, 1000, 1000, 139, 104, 10]",1.8326751916824684,11.888003267520316,7.196496547690159,0.01,47.739,10725.079,47.796,10712.202,176768,343,411136,401408,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",84.9,26.138461538461538,0.39,0.10788271890925936,815,12.88,2.320689552697646,"[7.0, 9.9, 13.0, 16.0, 16.0]",8.62,34.585,71.153,0.0002500000118743628,-5.850127,-13.130524,2.082283,-0.2645051,41984,108032,14316544,41984
10.0,0.0,0.99,683.7,22,8,202496,False,104,7,784e876fea794421b673d5cf30dddb6d,2022-01-17_16-16-39,1642436199,10.330801010131836,82.75610542297363,201,ip-10-0-153-188.us-east-2.compute.internal,10.0.153.188,82.75610542297363,0,7,00000,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 18, 1000, 1000, 73, 1000, 82, 1000, 1000, 1000, 1000, 109, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 61, 14, 26, 6, 46, 57, 24, 791, 207, 1000, 1000, 1000, 1000, 1000, 1000, 77, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 7, 113, 118, 1000, 155, 1000, 1000, 1000, 1000, 1000, 1000, 29, 1000, 1000, 100, 28, 1000, 2, 515, 88, 220, 638, 440, 1000, 1000, 900, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 78, 42, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 252, 31, 88, 1000, 1, 1000, 1000, 139, 104, 10, 1000, 1000, 681]",1.8354962055950697,11.88826032989496,7.1937450751559275,0.01,55.348,9250.617,55.403,9241.441,202496,392,488448,451584,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",85.66428571428571,27.199999999999996,0.38,0.10788271890925936,968,11.46,3.1509363687640537,"[4.0, 6.9, 12.0, 15.0, 16.0]",9.579,40.064,67.07,0.0002500000118743628,-5.7261915,-12.806163,0.5632499,-0.35024974,48256,126976,16455296,48256
10.0,0.0,1.09,727.47,8,8,227968,False,112,8,784e876fea794421b673d5cf30dddb6d,2022-01-17_16-16-49,1642436209,10.310451984405518,93.06655740737915,201,ip-10-0-153-188.us-east-2.compute.internal,10.0.153.188,93.06655740737915,0,8,00000,0,"[0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[442, 1000, 1000, 105, 1000, 1000, 1000, 1, 1000, 1000, 1000, 1000, 1000, 1000, 77, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 7, 113, 118, 1000, 155, 1000, 1000, 1000, 1000, 1000, 1000, 29, 1000, 1000, 100, 28, 1000, 2, 515, 88, 220, 638, 440, 1000, 1000, 900, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 78, 42, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 252, 31, 88, 1000, 1, 1000, 1000, 139, 104, 10, 1000, 1000, 681, 1000, 1000, 1000, 18, 1000, 1000, 73, 1000, 82, 1000, 1000, 1000, 1000, 109, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 61]",1.8388145226033437,11.869226089106041,7.212022776872257,0.012,67.234,7615.19,67.305,7607.184,227968,442,570368,551936,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",85.71538461538461,28.16923076923077,0.37999999999999995,0.10788271890925936,1123,12.1,2.578759391645525,"[6.0, 8.9, 12.0, 15.100000000000001, 16.0]",8.16,35.621,67.546,0.0002500000118743628,-4.913339,-12.111572,1.8156888,-0.055089857,54656,147456,18637696,54656
10.0,0.0,0.99,726.81,8,8,253056,False,120,9,784e876fea794421b673d5cf30dddb6d,2022-01-17_16-16-59,1642436219,10.09544849395752,103.16200590133667,201,ip-10-0-153-188.us-east-2.compute.internal,10.0.153.188,103.16200590133667,0,9,00000,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 1000, 1000, 11, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 7, 113, 118, 1000, 155, 1000, 1000, 1000, 1000, 1000, 1000, 29, 1000, 1000, 100, 28, 1000, 2, 515, 88, 220, 638, 440, 1000, 1000, 900, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 78, 42, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 252, 31, 88, 1000, 1, 1000, 1000, 139, 104, 10, 1000, 1000, 681, 1000, 1000, 1000, 18, 1000, 1000, 73, 1000, 82, 1000, 1000, 1000, 1000, 109, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 61, 442, 1000, 1000, 105, 1000, 1000, 1000, 1]",1.840170849757171,11.866032546131247,7.2186431661552435,0.012,67.368,7600.082,67.44,7591.941,253056,492,647168,602112,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",85.77692307692307,29.146153846153847,0.3507692307692307,0.10788271890925936,1277,12.58,2.50671099251589,"[6.0, 9.0, 13.0, 16.0, 16.0]",7.871,32.017,70.714,0.0002500000118743628,-4.8187413,-11.1259775,1.5606971,-0.22685608,60928,167424,20776448,60928
10.0,0.0,0.76,733.93,17,8,278400,False,137,10,784e876fea794421b673d5cf30dddb6d,2022-01-17_16-17-10,1642436230,10.621514797210693,113.78352069854736,201,ip-10-0-153-188.us-east-2.compute.internal,10.0.153.188,113.78352069854736,0,10,00000,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 38, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 45, 1000, 1000, 1000, 22, 1000, 29, 1000, 1000, 100, 28, 1000, 2, 515, 88, 220, 638, 440, 1000, 1000, 900, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 78, 42, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 252, 31, 88, 1000, 1, 1000, 1000, 139, 104, 10, 1000, 1000, 681, 1000, 1000, 1000, 18, 1000, 1000, 73, 1000, 82, 1000, 1000, 1000, 1000, 109, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 61, 442, 1000, 1000, 105, 1000, 1000, 1000, 1, 1000, 1000, 1000, 1000, 1000, 11, 1000, 1000]",1.8299705177337193,11.863195570638021,7.193431885126593,0.011,58.497,8752.536,58.561,8742.947,278400,541,727552,702464,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",86.06153846153846,30.092307692307692,0.3153846153846154,0.10788271890925936,1434,11.46,2.865030540849434,"[4.0, 7.9, 11.5, 15.0, 16.0]",8.151,39.27,66.371,0.0002500000118743628,-4.6169767,-10.27762,1.599569,-0.18632239,67840,187392,23133440,67840
