episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,timers/learner_dequeue_time_ms,timers/learner_grad_time_ms,timers/learner_grad_throughput,timers/learner_overall_time_ms,timers/learner_overall_throughput,info/num_steps_sampled,info/num_weight_syncs,info/num_steps_trained,info/last_target_update_ts,info/exploration_infos,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/replay_shard_0/add_batch_time_ms,info/replay_shard_0/replay_time_ms,info/replay_shard_0/update_priorities_time_ms,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_q,info/learner/default_policy/min_q,info/learner/default_policy/max_q,info/learner/default_policy/mean_td_error,info/replay_shard_0/policy_default_policy/added_count,info/replay_shard_0/policy_default_policy/sampled_count,info/replay_shard_0/policy_default_policy/est_size_bytes,info/replay_shard_0/policy_default_policy/num_entries
0.0,0.0,0.0,104.6,5,8,46720,False,5,1,84951a448092434c9a144e210dbbb75b,2022-01-16_11-03-43,1642331023,18.846598863601685,18.846598863601685,195,ip-10-0-122-131.us-east-2.compute.internal,10.0.122.131,18.846598863601685,0,1,00000,0,"[0.0, 0.0, 0.0, 0.0, 0.0]","[12, 12, 14, 1, 484]",1.8692804095959012,11.665042510113263,7.1250490776429105,2205.71,173.44,2952.027,2654.915,192.85,46720,88,512,0,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",82.35599999999998,18.932000000000002,0.016,0.05908531338937058,13,9.0,3.7416573867739413,"[3.0, 4.2, 9.0, 13.8, 15.0]",9.906,0.0,0.0,0.0002500000118743628,22.201813,2.9825182,33.625717,7.5764694,11392,0,3884672,11392
10.0,0.0,1.25,730.0625,27,8,71936,False,32,2,84951a448092434c9a144e210dbbb75b,2022-01-16_11-03-54,1642331034,10.359296560287476,29.20589542388916,195,ip-10-0-122-131.us-east-2.compute.internal,10.0.122.131,29.20589542388916,0,2,00000,0,"[10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[885, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 859, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 54, 54, 65, 889, 1000, 1000, 1000, 1000, 1000, 1000, 33, 12, 12, 14, 1, 484]",1.8219414738919468,11.913611711512463,7.1344998773828525,0.009,57.154,8958.248,57.213,8948.971,71936,136,75264,50176,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",85.30000000000001,21.792307692307695,0.3507692307692307,0.10788271890925936,158,11.5,4.7,"[0.0, 3.9000000000000004, 13.5, 16.0, 16.0]",10.249,37.214,71.574,0.0002500000118743628,18.831741,0.33600998,46.764473,-0.06949741,18688,24576,6372608,18688
10.0,0.0,1.0810810810810811,696.8108108108108,5,8,97152,False,37,3,84951a448092434c9a144e210dbbb75b,2022-01-16_11-04-04,1642331044,10.087798833847046,39.293694257736206,195,ip-10-0-122-131.us-east-2.compute.internal,10.0.122.131,39.293694257736206,0,3,00000,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[298, 445, 423, 254, 1000, 12, 12, 14, 1, 484, 885, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 859, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 54, 54, 65, 889, 1000, 1000, 1000, 1000, 1000, 1000, 33]",1.821729577831342,11.918675199275631,7.148250387856485,0.012,53.912,9496.871,53.982,9484.723,97152,186,151040,150528,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",86.22307692307693,23.26153846153846,0.3423076923076923,0.10788271890925936,307,12.82,2.5431476559570823,"[8.0, 9.0, 13.0, 16.0, 16.0]",7.701,38.448,66.972,0.0002500000118743628,19.645386,3.1448276,43.44909,1.1908854,26496,44032,9035136,26496
10.0,0.0,1.1111111111111112,680.1111111111111,8,8,123136,False,45,4,84951a448092434c9a144e210dbbb75b,2022-01-16_11-04-15,1642331055,10.832420110702515,50.12611436843872,195,ip-10-0-122-131.us-east-2.compute.internal,10.0.122.131,50.12611436843872,0,4,00000,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[789, 1000, 6, 1000, 45, 172, 811, 1000, 12, 12, 14, 1, 484, 885, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 859, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 54, 54, 65, 889, 1000, 1000, 1000, 1000, 1000, 1000, 33, 298, 445, 423, 254, 1000]",1.8201278478339433,11.940593634700775,7.160024684633072,0.009,56.469,9066.862,56.521,9058.639,123136,239,233984,200704,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",85.46923076923076,24.299999999999997,0.3523076923076923,0.10788271890925936,471,11.98,3.0626132632116643,"[4.0, 8.0, 12.0, 16.0, 16.0]",9.032,32.0,66.839,0.0002500000118743628,18.589012,4.3400145,42.445442,0.46632454,32640,65024,11130240,32640
10.0,0.0,0.8888888888888888,734.5714285714286,18,8,148992,False,63,5,84951a448092434c9a144e210dbbb75b,2022-01-16_11-04-25,1642331065,10.549283981323242,60.67539834976196,195,ip-10-0-122-131.us-east-2.compute.internal,10.0.122.131,60.67539834976196,0,5,00000,0,"[0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0]","[1000, 1000, 1000, 631, 1000, 1000, 1000, 1000, 18, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 24, 1000, 12, 12, 14, 1, 484, 885, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 859, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 54, 54, 65, 889, 1000, 1000, 1000, 1000, 1000, 1000, 33, 298, 445, 423, 254, 1000, 789, 1000, 6, 1000, 45, 172, 811, 1000]",1.8173441816871352,11.963327795182394,7.167854714286073,0.011,61.276,8355.626,61.346,8346.121,148992,288,318464,301056,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",84.73571428571428,25.271428571428572,0.3971428571428572,0.10788271890925936,634,12.02,2.5494313091354317,"[6.0, 8.9, 12.0, 15.0, 16.0]",9.579,32.251,64.921,0.0002500000118743628,17.457485,8.388198,39.75553,0.306095,39296,86016,13399936,39296
10.0,0.0,0.9850746268656716,736.4626865671642,4,8,174336,False,67,6,84951a448092434c9a144e210dbbb75b,2022-01-16_11-04-36,1642331076,10.183159112930298,70.85855746269226,195,ip-10-0-122-131.us-east-2.compute.internal,10.0.122.131,70.85855746269226,0,6,00000,0,"[0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 65, 1000, 12, 12, 14, 1, 484, 885, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 859, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 54, 54, 65, 889, 1000, 1000, 1000, 1000, 1000, 1000, 33, 298, 445, 423, 254, 1000, 789, 1000, 6, 1000, 45, 172, 811, 1000, 1000, 1000, 1000, 631, 1000, 1000, 1000, 1000, 18, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 24, 1000]",1.8171835008547876,11.959134120727418,7.169410087242553,0.012,62.429,8201.311,62.493,8192.944,174336,337,398848,351232,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",85.41538461538462,26.307692307692307,0.42692307692307696,0.10788271890925936,789,12.78,2.175224126383302,"[8.0, 10.0, 13.0, 16.0, 16.0]",8.331,36.386,66.124,0.0002500000118743628,17.30274,8.585537,38.26425,0.6348209,46592,105472,15887872,46592
10.0,0.0,1.0,719.3636363636364,32,8,199680,False,99,7,84951a448092434c9a144e210dbbb75b,2022-01-16_11-04-46,1642331086,10.270797967910767,81.12935543060303,195,ip-10-0-122-131.us-east-2.compute.internal,10.0.122.131,81.12935543060303,0,7,00000,0,"[0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0]","[1000, 1000, 493, 759, 69, 1000, 1000, 1000, 26, 98, 206, 798, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 18, 82, 1000, 1000, 266, 1000, 1000, 1000, 1000, 1000, 56, 2, 1, 12, 12, 14, 1, 484, 885, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 859, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 54, 54, 65, 889, 1000, 1000, 1000, 1000, 1000, 1000, 33, 298, 445, 423, 254, 1000, 789, 1000, 6, 1000, 45, 172, 811, 1000, 1000, 1000, 1000, 631, 1000, 1000, 1000, 1000, 18, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 24, 1000, 1000, 1000, 65, 1000]",1.8144245777719052,11.97130959159287,7.1452437799843525,0.015,56.663,9035.824,56.752,9021.744,199680,387,478720,451584,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",85.48461538461538,27.300000000000004,0.3761538461538461,0.10788271890925936,946,12.42,2.5462914208707534,"[7.0, 9.0, 13.0, 16.0, 16.0]",7.903,34.053,67.974,0.0002500000118743628,16.808887,9.423443,35.87617,0.56043714,54016,125952,18419456,54016
10.0,0.0,1.09,730.26,5,8,225024,False,104,8,84951a448092434c9a144e210dbbb75b,2022-01-16_11-04-56,1642331096,10.35564923286438,91.48500466346741,195,ip-10-0-122-131.us-east-2.compute.internal,10.0.122.131,91.48500466346741,0,8,00000,0,"[0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[79, 31, 1000, 287, 451, 484, 885, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 859, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 54, 54, 65, 889, 1000, 1000, 1000, 1000, 1000, 1000, 33, 298, 445, 423, 254, 1000, 789, 1000, 6, 1000, 45, 172, 811, 1000, 1000, 1000, 1000, 631, 1000, 1000, 1000, 1000, 18, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 24, 1000, 1000, 1000, 65, 1000, 1000, 1000, 493, 759, 69, 1000, 1000, 1000, 26, 98, 206, 798, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 18, 82, 1000, 1000, 266, 1000, 1000, 1000, 1000, 1000, 56, 2, 1]",1.8125663484258052,11.980589111359961,7.1427216023119176,0.012,58.43,8762.675,58.505,8751.38,225024,437,561152,551936,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",85.1,28.22307692307693,0.36538461538461536,0.10788271890925936,1108,12.26,2.6062233212063775,"[5.0, 9.0, 12.5, 15.100000000000001, 16.0]",9.125,35.642,66.091,0.0002500000118743628,15.365414,6.3649297,32.411095,0.110731654,60160,146432,20514560,60160
10.0,0.0,0.99,727.92,8,8,251008,False,112,9,84951a448092434c9a144e210dbbb75b,2022-01-16_11-05-07,1642331107,10.912818670272827,102.39782333374023,195,ip-10-0-122-131.us-east-2.compute.internal,10.0.122.131,102.39782333374023,0,9,00000,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0]","[135, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 859, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 54, 54, 65, 889, 1000, 1000, 1000, 1000, 1000, 1000, 33, 298, 445, 423, 254, 1000, 789, 1000, 6, 1000, 45, 172, 811, 1000, 1000, 1000, 1000, 631, 1000, 1000, 1000, 1000, 18, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 24, 1000, 1000, 1000, 65, 1000, 1000, 1000, 493, 759, 69, 1000, 1000, 1000, 26, 98, 206, 798, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 18, 82, 1000, 1000, 266, 1000, 1000, 1000, 1000, 1000, 56, 2, 1, 79, 31, 1000, 287, 451]",1.8128076888696147,11.985922564040898,7.136116679925164,0.011,57.659,8879.844,57.72,8870.392,251008,488,646144,602112,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",84.69285714285715,29.235714285714288,0.39142857142857146,0.10788271890925936,1275,12.32,2.3616943070600818,"[8.0, 9.0, 12.5, 15.100000000000001, 16.0]",9.739,31.673,65.159,0.0002500000118743628,15.307306,7.27288,31.50912,0.5100343,67072,167936,22871552,67072
10.0,0.0,0.79,732.3,21,8,276736,False,133,10,84951a448092434c9a144e210dbbb75b,2022-01-16_11-05-18,1642331118,10.396839618682861,112.7946629524231,195,ip-10-0-122-131.us-east-2.compute.internal,10.0.122.131,112.7946629524231,0,10,00000,0,"[0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 930, 585, 1000, 33, 36, 67, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 39, 1000, 445, 423, 254, 1000, 789, 1000, 6, 1000, 45, 172, 811, 1000, 1000, 1000, 1000, 631, 1000, 1000, 1000, 1000, 18, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 24, 1000, 1000, 1000, 65, 1000, 1000, 1000, 493, 759, 69, 1000, 1000, 1000, 26, 98, 206, 798, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 18, 82, 1000, 1000, 266, 1000, 1000, 1000, 1000, 1000, 56, 2, 1, 79, 31, 1000, 287, 451, 135, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",1.8097671113726972,11.983224673558944,7.112138502956356,0.011,66.706,7675.426,66.767,7668.505,276736,537,729600,702464,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",85.62307692307692,30.238461538461536,0.3815384615384616,0.10788271890925936,1435,11.5,2.8513154858766505,"[5.0, 7.9, 12.0, 15.0, 16.0]",7.796,37.976,64.548,0.0002500000118743628,14.482345,8.711772,29.311438,0.4279044,72960,188416,24879360,72960
