episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,timers/learner_dequeue_time_ms,timers/learner_grad_time_ms,timers/learner_grad_throughput,timers/learner_overall_time_ms,timers/learner_overall_throughput,info/num_steps_sampled,info/num_weight_syncs,info/num_steps_trained,info/last_target_update_ts,info/num_target_updates,info/exploration_infos,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/replay_shard_0/add_batch_time_ms,info/replay_shard_0/replay_time_ms,info/replay_shard_0/update_priorities_time_ms,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_q,info/learner/default_policy/min_q,info/learner/default_policy/max_q,info/learner/default_policy/mean_td_error,info/replay_shard_0/policy_default_policy/added_count,info/replay_shard_0/policy_default_policy/sampled_count,info/replay_shard_0/policy_default_policy/est_size_bytes,info/replay_shard_0/policy_default_policy/num_entries
10.0,0.0,0.1,104.93,21,8,5862784,False,3978,228,8380698ef7bf4fe495f622680021a8c0,2022-01-15_23-04-47,1642287887,10.41134786605835,2760.31715464592,206,ip-10-0-151-106.us-east-2.compute.internal,10.0.151.106,305.9537124633789,0,28,00000,0,"[0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[328, 328, 293, 204, 207, 220, 36, 36, 36, 51, 34, 36, 223, 223, 223, 223, 223, 223, 223, 108, 43, 66, 65, 65, 63, 63, 63, 63, 63, 63, 63, 65, 65, 135, 135, 135, 135, 135, 135, 66, 66, 66, 66, 66, 66, 135, 135, 65, 135, 135, 135, 135, 135, 135, 98, 135, 65, 63, 63, 98, 98, 98, 98, 98, 98, 98, 135, 65, 135, 135, 135, 135, 135, 135, 135, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 63, 63, 63, 63, 63, 63, 63, 53]",0.01,60.297,8491.29,60.362,8482.127,5862784,11446,19212800,19167232,382,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",86.35714285714288,47.778571428571425,0.39642857142857146,0.10788271890925936,4341,12.68,2.08269056751117,"[8.0, 10.0, 12.5, 16.0, 16.0]",7.25,33.745,64.838,0.0002500000118743628,1.0412818,-0.04894956,8.502707,0.04853055,180992,573440,61718272,180992
10.0,0.0,0.5,235.06,29,8,5888384,False,4007,229,8380698ef7bf4fe495f622680021a8c0,2022-01-15_23-04-57,1642287897,10.437329530715942,2770.7544841766357,206,ip-10-0-151-106.us-east-2.compute.internal,10.0.151.106,316.39104199409485,0,29,00000,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[725, 56, 784, 473, 791, 794, 791, 469, 791, 849, 849, 851, 857, 535, 543, 548, 50, 65, 65, 65, 66, 543, 577, 577, 577, 569, 577, 577, 577, 135, 135, 135, 135, 98, 135, 65, 63, 63, 98, 98, 98, 98, 98, 98, 98, 135, 65, 135, 135, 135, 135, 135, 135, 135, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 63, 63, 63, 63, 63, 63, 63, 53, 328, 328, 293, 204, 207, 220, 36, 36, 36, 51, 34, 36, 223, 223, 223, 223, 223, 223, 223, 108, 43]",0.009,56.345,9086.87,56.398,9078.304,5888384,11495,19294208,19267584,384,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",86.03076923076924,48.76923076923077,0.40153846153846157,0.10788271890925936,4501,11.4,2.792848008753788,"[5.0, 7.9, 11.0, 15.0, 16.0]",7.205,33.953,68.292,0.0002500000118743628,1.1091677,-0.15748629,10.1930065,0.079587765,187392,593408,63900672,187392
10.0,0.0,0.4,183.51,80,8,5913600,False,4087,230,8380698ef7bf4fe495f622680021a8c0,2022-01-15_23-05-08,1642287908,10.725539207458496,2781.4800233840942,206,ip-10-0-151-106.us-east-2.compute.internal,10.0.151.106,327.11658120155334,0,30,00000,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 121, 121, 121, 121, 121, 121, 66, 65, 65, 65, 65, 65, 65, 65, 65, 65, 66, 66, 66, 628, 116, 134, 180, 180, 180, 135, 171, 66, 120, 120, 120, 120, 65, 65, 65, 65, 65, 237, 66, 66, 66, 66, 66, 66, 66, 66, 228, 228, 228, 228, 228, 228, 228, 228, 65, 65, 65, 65, 65, 65, 65, 65, 50, 849, 849, 851, 857, 535, 543, 548, 50, 65, 65, 65, 66, 543, 577, 577, 577, 569, 577, 577, 577]",0.01,63.22,8098.737,63.299,8088.576,5913600,11545,19375616,19367936,386,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",86.44285714285714,49.74285714285715,0.38999999999999996,0.10788271890925936,4659,12.64,2.3130931671681534,"[7.0, 9.9, 13.0, 16.0, 16.0]",7.483,42.59,64.757,0.0002500000118743628,1.4493328,-0.13823776,9.607966,0.120022416,193408,613888,65952128,193408
10.0,0.0,0.4132231404958678,94.78512396694215,121,8,5939200,False,4208,231,8380698ef7bf4fe495f622680021a8c0,2022-01-15_23-05-18,1642287918,10.656388521194458,2792.1364119052887,206,ip-10-0-151-106.us-east-2.compute.internal,10.0.151.106,337.7729697227478,0,31,00000,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[65, 65, 152, 152, 152, 152, 152, 355, 65, 66, 135, 121, 157, 157, 157, 157, 98, 98, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 67, 67, 65, 65, 65, 65, 65, 65, 65, 133, 65, 67, 65, 416, 314, 119, 98, 145, 145, 145, 145, 65, 65, 65, 65, 65, 135, 135, 122, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 66, 66, 66, 66, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 116, 151, 151, 151, 151, 151, 151, 65, 65, 65, 122, 122, 122, 122, 122, 122, 122, 65, 65, 65, 65, 65, 135, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",0.013,63.292,8089.487,63.375,8078.838,5939200,11594,19459584,19418112,387,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",86.73846153846155,50.684615384615384,0.38307692307692304,0.10788271890925936,4824,12.62,2.2617692189964917,"[8.0, 9.0, 13.0, 16.0, 16.0]",8.665,36.53,69.283,0.0002500000118743628,1.3939947,-0.13840486,9.326376,0.0824892,200320,634880,68309120,200320
0.0,0.0,0.0,70.36153846153846,130,8,5964416,False,4338,232,8380698ef7bf4fe495f622680021a8c0,2022-01-15_23-05-29,1642287929,10.44511890411377,2802.5815308094025,206,ip-10-0-151-106.us-east-2.compute.internal,10.0.151.106,348.2180886268616,0,32,00000,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[65, 65, 66, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 66, 66, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 66, 66, 66, 66, 66, 66, 66, 67, 65, 67, 67, 67, 67, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 67, 67, 67, 67, 67, 65, 65, 65, 66, 66, 66, 67, 66, 66, 66, 66, 66, 67, 132, 67, 67, 45, 65, 65, 45, 45, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 66, 66, 120, 120, 120, 120, 120, 142, 67, 67, 67, 67, 67, 121, 121, 121, 121, 121]",0.01,52.617,9730.66,52.67,9720.925,5964416,11644,19539456,19518464,389,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",85.99285714285713,51.635714285714286,0.37928571428571434,0.10788271890925936,4980,12.02,2.5415743152620975,"[6.0, 8.9, 12.0, 15.100000000000001, 16.0]",8.664,38.726,65.803,0.0002500000118743628,1.1867199,-0.42864853,7.674755,0.12685071,206720,654848,70491520,206720
10.0,0.0,0.7,93.65,91,8,5989504,False,4429,233,8380698ef7bf4fe495f622680021a8c0,2022-01-15_23-05-39,1642287939,10.272596836090088,2812.8541276454926,206,ip-10-0-151-106.us-east-2.compute.internal,10.0.151.106,358.49068546295166,0,33,00000,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[65, 65, 65, 133, 65, 65, 65, 65, 65, 69, 65, 147, 148, 179, 189, 189, 189, 195, 65, 65, 65, 65, 65, 66, 65, 153, 65, 65, 65, 65, 65, 65, 65, 118, 65, 157, 161, 150, 159, 158, 149, 67, 67, 67, 67, 67, 67, 67, 65, 65, 65, 65, 65, 65, 65, 320, 65, 65, 65, 65, 65, 65, 65, 66, 135, 105, 100, 65, 148, 148, 148, 148, 148, 160, 161, 67, 67, 67, 67, 67, 67, 67, 67, 65, 65, 65, 65, 65, 65, 65, 66, 67, 67, 67, 67, 121, 121, 121, 121, 121]",0.009,50.999,10039.441,51.052,10028.906,5989504,11693,19618816,19618816,391,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",87.14615384615385,52.592307692307685,0.38153846153846155,0.10788271890925936,5135,14.14,2.0881570822138835,"[7.0, 11.0, 15.0, 16.0, 16.0]",9.234,36.055,65.926,0.0002500000118743628,1.131967,-0.13278791,8.87064,-0.0027464759,212992,674816,72630272,212992
0.0,0.0,0.0,82.74,67,8,6014592,False,4496,234,8380698ef7bf4fe495f622680021a8c0,2022-01-15_23-05-50,1642287950,10.432486295700073,2823.2866139411926,206,ip-10-0-151-106.us-east-2.compute.internal,10.0.151.106,368.92317175865173,0,34,00000,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[65, 65, 65, 65, 66, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 66, 65, 66, 138, 135, 135, 135, 67, 98, 98, 98, 65, 127, 65, 65, 65, 172, 172, 172, 172, 172, 65, 66, 66, 66, 66, 66, 66, 135, 65, 65, 65, 65, 65, 136, 65, 65, 65, 65, 65, 65, 65, 65, 65, 44, 44, 44, 44, 44, 44, 65, 65, 65, 65, 65, 66, 135, 105, 100, 65, 148, 148, 148, 148, 148, 160, 161, 67, 67, 67, 67, 67, 67, 67, 67, 65, 65, 65, 65, 65, 65, 65, 66]",0.011,58.414,8764.957,58.481,8754.962,6014592,11742,19700224,19668992,392,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",86.6076923076923,53.54615384615385,0.3807692307692308,0.10788271890925936,5294,13.44,1.722324011328879,"[10.0, 11.0, 13.5, 16.0, 16.0]",8.235,34.285,64.984,0.0002500000118743628,0.9624077,-0.24618006,9.898701,-0.026302446,219264,695296,74769024,219264
0.0,0.0,0.0,107.18,16,8,6040064,False,4512,235,8380698ef7bf4fe495f622680021a8c0,2022-01-15_23-06-00,1642287960,10.383223295211792,2833.6698372364044,206,ip-10-0-151-106.us-east-2.compute.internal,10.0.151.106,379.3063950538635,0,35,00000,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[44, 446, 315, 282, 122, 65, 65, 65, 368, 384, 384, 384, 384, 383, 384, 65, 161, 67, 67, 67, 67, 67, 67, 67, 67, 65, 65, 65, 65, 65, 65, 65, 66, 65, 65, 65, 65, 66, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 66, 65, 66, 138, 135, 135, 135, 67, 98, 98, 98, 65, 127, 65, 65, 65, 172, 172, 172, 172, 172, 65, 66, 66, 66, 66, 66, 66, 135, 65, 65, 65, 65, 65, 136, 65, 65, 65, 65, 65, 65, 65, 65, 65, 44, 44, 44, 44, 44, 44]",0.01,61.873,8275.043,61.935,8266.722,6040064,11792,19782144,19769344,394,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",86.41538461538462,54.484615384615374,0.35076923076923083,0.10788271890925936,5453,12.34,2.4133793734098252,"[6.0, 9.0, 12.5, 15.100000000000001, 16.0]",7.357,34.149,69.247,0.0002500000118743628,1.2250137,-0.56732583,9.033932,0.042862464,225280,715776,76820480,225280
10.0,0.0,0.5,202.89,66,8,6065792,False,4578,236,8380698ef7bf4fe495f622680021a8c0,2022-01-15_23-06-11,1642287971,10.950396060943604,2844.620233297348,206,ip-10-0-151-106.us-east-2.compute.internal,10.0.151.106,390.25679111480713,0,36,00000,0,"[0.0, 0.0, 0.0, 10.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[65, 65, 66, 541, 65, 147, 149, 149, 65, 65, 65, 66, 989, 65, 65, 65, 65, 65, 65, 65, 65, 100, 1000, 127, 65, 66, 158, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 65, 65, 65, 65, 65, 65, 65, 65, 66, 66, 66, 66, 66, 66, 66, 100, 49, 113, 113, 113, 113, 113, 111, 65, 65, 65, 65, 65, 65, 145, 159, 65, 65, 136, 65, 65, 65, 65, 65, 65, 65, 65, 65, 44, 44, 44, 44, 44, 44, 44, 446, 315, 282, 122, 65, 65, 65, 368, 384, 384, 384, 384, 383, 384, 65]",0.014,59.847,8555.112,59.918,8544.951,6065792,11842,19867136,19819520,395,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",86.45,55.464285714285715,0.3864285714285714,0.10788271890925936,5619,11.86,2.5377943179067923,"[6.0, 8.9, 12.0, 15.0, 16.0]",7.79,34.914,70.464,0.0002500000118743628,1.3448002,-0.24076606,9.74165,0.022628322,231040,736256,78784640,231040
0.0,0.0,0.0,232.27,58,8,6091136,False,4636,237,8380698ef7bf4fe495f622680021a8c0,2022-01-15_23-06-21,1642287981,10.423247337341309,2855.0434806346893,206,ip-10-0-151-106.us-east-2.compute.internal,10.0.151.106,400.68003845214844,0,37,00000,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[65, 65, 65, 65, 65, 65, 65, 65, 66, 67, 1000, 1000, 256, 187, 257, 187, 256, 254, 256, 65, 953, 256, 770, 775, 775, 777, 810, 49, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 184, 184, 184, 184, 184, 184, 174, 175, 68, 68, 68, 68, 68, 68, 65, 66, 158, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 65, 65, 65, 65, 65, 65, 65, 65, 66, 66, 66, 66, 66, 66, 66, 100, 49, 113, 113, 113, 113, 113, 111, 65, 65, 65, 65, 65, 65, 145, 159]",0.012,59.068,8667.992,59.126,8659.526,6091136,11892,19946496,19919872,397,"[{'cur_epsilon': 0.0}, {'cur_epsilon': 0.4}, {'cur_epsilon': 0.16}, {'cur_epsilon': 0.064}, {'cur_epsilon': 0.0256}, {'cur_epsilon': 0.01024}, {'cur_epsilon': 0.004096}, {'cur_epsilon': 0.0016384}, {'cur_epsilon': 0.00065536}]",86.33076923076922,56.42307692307692,0.3676923076923077,0.10788271890925936,5774,12.78,2.06194083329275,"[8.0, 10.0, 13.0, 16.0, 16.0]",8.087,35.997,71.923,0.0002500000118743628,1.1433647,-0.080592446,9.110388,0.0138610555,238208,756736,81228928,238208
